,title,authors,paper_url,code_url,poster_url
404,The Expxorcist: Nonparametric Graphical Models Via Conditional Exponential Densities,Arun Suggala · Mladen Kolar · Pradeep Ravikumar,http://papers.nips.cc/paper/by-source-2017-2328,https://github.com/arunsais/Expxorcist.git,
405,Reducing Reparameterization Gradient Variance,Andrew Miller · Nick Foti · Alexander D'Amour · Ryan Adams,http://papers.nips.cc/paper/by-source-2017-2069,https://github.com/andymiller/ReducedVarianceReparamGradients,
406,Robust Conditional Probabilities,Yoav Wald · Amir Globerson,http://papers.nips.cc/paper/by-source-2017-3184,,
407,Stein Variational Gradient Descent as Gradient Flow,Qiang Liu,http://papers.nips.cc/paper/by-source-2017-1762,,
408,Parallel Streaming Wasserstein Barycenters,Matthew Staib · Sebastian Claici · Justin M Solomon · Stefanie Jegelka,http://papers.nips.cc/paper/by-source-2017-1521,github.com/mstaib/stochastic-barycenter-code/,
409,AIDE: An algorithm for measuring the accuracy of probabilistic inference algorithms,Marco Cusumano-Towner · Vikash K Mansinghka,http://papers.nips.cc/paper/by-source-2017-1720,https://github.com/probcomp/nips2017-aide-experiments,
410,Deep Dynamic Poisson Factorization Model,ChengYue Gong · win-bin huang,http://papers.nips.cc/paper/by-source-2017-1039,,
411,On the Model Shrinkage Effect of Gamma Process Edge Partition Models,Iku Ohama · Issei Sato · Takuya Kida · Hiroki Arimura,http://papers.nips.cc/paper/by-source-2017-299,,
412,Model evidence from nonequilibrium simulations,Michael Habeck,http://papers.nips.cc/paper/by-source-2017-1104,https://github.com/michaelhabeck/paths,
413,A-NICE-MC: Adversarial Training for MCMC,Jiaming Song · Shengjia Zhao · Stefano Ermon,http://papers.nips.cc/paper/by-source-2017-2661,https://github.com/jiamings/a-nice-mc,
414,Identification of Gaussian Process State Space Models,Stefanos Eleftheriadis · Tom Nicholson · Marc Deisenroth · James Hensman,http://papers.nips.cc/paper/by-source-2017-2748,,
415,Streaming Sparse Gaussian Process Approximations,Thang D Bui · Cuong Nguyen · Richard E Turner,http://papers.nips.cc/paper/by-source-2017-1877,https://github.com/thangbui/streaming_sparse_gp,http://github.com/thangbui/streaming_sparse_gp/blob/master/poster/nips_poster.pdf
416,Bayesian Optimization with Gradients,Jian Wu · Matthias Poloczek · Andrew Wilson · Peter Frazier,http://papers.nips.cc/paper/by-source-2017-2724,https://github.com/wujian16/Cornell-MOE,
417,Variational Inference for Gaussian Process Models with Linear Complexity,Ching-An Cheng · Byron Boots,http://papers.nips.cc/paper/by-source-2017-2671,,
418,Efficient Modeling of Latent Information in Supervised Learning using Gaussian Processes,Zhenwen Dai · Mauricio A. Álvarez · Neil Lawrence,http://papers.nips.cc/paper/by-source-2017-2656,https://github.com/SheffieldML/GPy,
419,Non-Stationary Spectral Kernels,Sami Remes · Markus Heinonen · Samuel Kaski,http://papers.nips.cc/paper/by-source-2017-2426,,
420,Scalable Log Determinants for Gaussian Process Kernel Learning,Kun Dong · David Eriksson · Hannes Nickisch · David Bindel · Andrew Wilson,http://papers.nips.cc/paper/by-source-2017-3171,https://github.com/kd383/GPML_SLD,https://people.cam.cornell.edu/~dme65/nips17_logdet.pdf
421,Spectral Mixture Kernels for Multi-Output Gaussian Processes,Gabriel Parra · Felipe Tobar,http://papers.nips.cc/paper/by-source-2017-3348,,
422,Linearly constrained Gaussian processes,Carl Jidling · Niklas Wahlström · Adrian Wills · Thomas B Schön,http://papers.nips.cc/paper/by-source-2017-815,https://github.com/carji475/linearly-constrained-gaussian-processes,
423,Hindsight Experience Replay,Marcin Andrychowicz · Dwight Crow · Alex Ray · Jonas Schneider · Rachel Fong · Peter Welinder · Bob McGrew · Josh Tobin · OpenAI Pieter Abbeel · Wojciech Zaremba,http://papers.nips.cc/paper/by-source-2017-2595,,
424,Log-normality and Skewness of Estimated State/Action Values in Reinforcement Learning,Liangpeng Zhang · Ke Tang · Xin Yao,http://papers.nips.cc/paper/by-source-2017-1129,(All the codes and data are provided in the supplementary material),
425,Finite sample analysis of the GTD Policy Evaluation Algorithms in Markov Setting,Yue Wang · Wei Chen · Yuting Liu · Zhi-Ming Ma · Tie-Yan Liu,http://papers.nips.cc/paper/by-source-2017-2837,,
426,Inverse Filtering for Hidden Markov Models,Robert Mattila · Cristian Rojas · Vikram Krishnamurthy · Bo Wahlberg,http://papers.nips.cc/paper/by-source-2017-2213,,
427,Safe Model-based Reinforcement Learning with Stability Guarantees,Felix Berkenkamp · Matteo Turchetta · Angela Schoellig · Andreas Krause,http://papers.nips.cc/paper/by-source-2017-587,https://github.com/befelix/safe_learning,
428,Data-Efficient Reinforcement Learning in Continuous State-Action Gaussian-POMDPs,Rowan McAllister · Carl Edward Rasmussen,http://papers.nips.cc/paper/by-source-2017-1245,,
429,Linear regression without correspondence,Daniel Hsu · Kevin Shi · Xiaorui Sun,http://papers.nips.cc/paper/by-source-2017-979,,http://www.cs.columbia.edu/~kshi/content/posters/nips2017.pdf
430,On the Complexity of Learning Neural Networks,Le Song · Santosh Vempala · John Wilmes · Bo Xie,http://papers.nips.cc/paper/by-source-2017-2840,,http://www.johnwilmes.name/nips2017poster.pdf
431,Near Optimal Sketching of Low-Rank Tensor Regression,Xingguo Li · Jarvis Haupt · David Woodruff,http://papers.nips.cc/paper/by-source-2017-1972,,
432,Is Input Sparsity Time Possible for Kernel Low-Rank Approximation?,Cameron Musco · David Woodruff,http://papers.nips.cc/paper/by-source-2017-2312,,
433,Higher-Order Total Variation Classes on Grids: Minimax Theory and Trend Filtering Methods,Veeranjaneyulu Sadhanala · Yu-Xiang Wang · James Sharpnack · Ryan Tibshirani,http://papers.nips.cc/paper/by-source-2017-2961,,
434,Alternating Estimation for Structured High-Dimensional Multi-Response Models,Sheng Chen · Arindam Banerjee,http://papers.nips.cc/paper/by-source-2017-1618,,
435,Adaptive Clustering through Semidefinite Programming,Martin Royer,http://papers.nips.cc/paper/by-source-2017-1121,https://github.com/martinroyer/pecok,
436,Eigenvalue Decay Implies Polynomial-Time Learnability for Neural Networks,Surbhi Goel · Adam Klivans,http://papers.nips.cc/paper/by-source-2017-1314,,
437,Learning with Average Top-k Loss,Yanbo Fan · Siwei Lyu · Yiming Ying · Baogang Hu,http://papers.nips.cc/paper/by-source-2017-356,www.cs.albany.edu/~lsw/code/nips17_atk.zip,
438,Hierarchical Clustering Beyond the Worst-Case,Vincent Cohen-Addad · Varun Kanade · Frederik Mallmann-Trenn,http://papers.nips.cc/paper/by-source-2017-3139,,
439,Net-Trim: Convex Pruning of Deep Neural Networks with Performance Guarantee,Alireza Aghasi · Afshin Abdi · Nam Nguyen · Justin Romberg,http://papers.nips.cc/paper/by-source-2017-1803,https://github.com/DNNToolBox/Net-Trim-v1,https://github.com/DNNToolBox/Net-Trim-v1/blob/master/Additional%20Material/NIPS_Poster.pdf
440,A graph-theoretic approach to multitasking,Noga Alon · Daniel Reichman · Igor Shinkar · Tal Wagner · Sebastian Musslick · Jonathan D Cohen · Tom Griffiths · Biswadip dey · Kayhan Ozcimder,http://papers.nips.cc/paper/by-source-2017-1270,https://arxiv.org/abs/1611.02400,
441,Information-theoretic analysis of generalization capability of learning algorithms,Aolin Xu · Maxim Raginsky,http://papers.nips.cc/paper/by-source-2017-1462,,
442,Independence clustering (without a matrix),Daniil Ryabko,http://papers.nips.cc/paper/by-source-2017-2139,,
443,Polynomial Codes: an Optimal Design for High-Dimensional Coded Matrix Multiplication,Qian Yu · Mohammad Maddah-Ali · Salman Avestimehr,http://papers.nips.cc/paper/by-source-2017-2304,,
444,Estimating Mutual Information for Discrete-Continuous Mixtures,Weihao Gao · Sreeram Kannan · Sewoong Oh · Pramod Viswanath,http://papers.nips.cc/paper/by-source-2017-3050,https://github.com/wgao9/mixed_KSG,https://github.com/wgao9/mixed_KSG/blob/master/poster.pdf
445,Best Response Regression,Omer Ben Porat · Moshe Tennenholtz,http://papers.nips.cc/paper/by-source-2017-963,https://github.com/omerbp/Best-Response-Regression,
446,Statistical Cost Sharing,Eric Balkanski · Umar Syed · Sergei Vassilvitskii,http://papers.nips.cc/paper/by-source-2017-3149,,
447,A Sample Complexity Measure with Applications to Learning Optimal Auctions,Vasilis Syrgkanis,http://papers.nips.cc/paper/by-source-2017-2770,,
448,"Multiplicative Weights Update with Constant Step-Size in Congestion Games:  Convergence, Limit Cycles and Chaos",Gerasimos Palaiopanos · Ioannis Panageas · Georgios Piliouras,http://papers.nips.cc/paper/by-source-2017-3000,,https://sites.google.com/site/panageasj/NIPS17_poster.pdf
449,Welfare Guarantees from Data,Darrell Hoy · Denis Nekipelov · Vasilis Syrgkanis,http://papers.nips.cc/paper/by-source-2017-2088,,
450,Safe and Nested Subgame Solving for Imperfect-Information Games,Noam Brown · Tuomas Sandholm,http://papers.nips.cc/paper/by-source-2017-459,,
451,Multi-output Polynomial Networks and Factorization Machines,Mathieu Blondel · Vlad Niculae · Takuma Otsuka · Naonori Ueda,http://papers.nips.cc/paper/by-source-2017-1906,,
452,Active Bias: Training More Accurate Neural Networks by Emphasizing High Variance Samples,Haw-Shiuan Chang · Erik Learned-Miller · Andrew McCallum,http://papers.nips.cc/paper/by-source-2017-658,,http://people.umass.edu/hawshiuancha/NIPS_poster_active_bias.pdf
453,Deep Reinforcement Learning from Human Preferences,Paul F Christiano · Jan Leike · Tom Brown · Miljan Martic · Shane Legg · Dario Amodei,http://papers.nips.cc/paper/by-source-2017-2251,,
454,Multi-Modal Imitation Learning from Unstructured Demonstrations using Generative Adversarial Nets,Karol Hausman · Yevgen Chebotar · Stefan Schaal · Gaurav Sukhatme · Joseph J Lim,http://papers.nips.cc/paper/by-source-2017-823,,https://drive.google.com/file/d/1gBLtNFgU09a4W3XQVjQSJk9xQAmicWXr/view?usp=sharing
455,EX2: Exploration with Exemplar Models for Deep Reinforcement Learning,Justin Fu · John Co-Reyes · Sergey Levine,http://papers.nips.cc/paper/by-source-2017-1489,Code will be available from https://sites.google.com/view/ex2exploration,
456,#Exploration: A Study of Count-Based Exploration for Deep Reinforcement Learning,Haoran Tang · Rein Houthooft · Davis Foote · Adam Stooke · OpenAI Xi Chen · Yan Duan · John Schulman · Filip DeTurck · Pieter Abbeel,http://papers.nips.cc/paper/by-source-2017-1560,,
457,Thinking Fast and Slow with Deep Learning and Tree Search,Thomas Anthony · Zheng Tian · David Barber,http://papers.nips.cc/paper/by-source-2017-2771,,
458,Natural Value Approximators: Learning when to Trust Past Estimates,Zhongwen Xu · Joseph Modayil · Hado van Hasselt · Andre Barreto · David Silver · Tom Schaul,http://papers.nips.cc/paper/by-source-2017-1276,,
459,Active Exploration for Learning Symbolic Representations,Garrett Andersen · George Konidaris,http://papers.nips.cc/paper/by-source-2017-2588,,
460,State Aware Imitation Learning,Yannick Schroecker · Charles L Isbell,http://papers.nips.cc/paper/by-source-2017-1677,,
461,Successor Features for Transfer in Reinforcement Learning,Andre Barreto · Will Dabney · Remi Munos · Jonathan Hunt · Tom Schaul · David Silver · Hado van Hasselt,http://papers.nips.cc/paper/by-source-2017-2151,,
462,Bridging the Gap Between Value and Policy Based Reinforcement Learning,Ofir Nachum · Mohammad Norouzi · Kelvin Xu · Dale Schuurmans,http://papers.nips.cc/paper/by-source-2017-1564,https://github.com/tensorflow/models/tree/master/research/pcl_rl,https://drive.google.com/open?id=1cDEmY_MzIJz5O9SZHX9jjcMJmJIYOjMu
463,Using Options and Covariance Testing for Long Horizon Off-Policy Policy Evaluation,Zhaohan Guo · Philip S. Thomas · Emma Brunskill,http://papers.nips.cc/paper/by-source-2017-1452,,
464,Compatible Reward Inverse Reinforcement Learning,Alberto Maria Metelli · Matteo Pirotta · Marcello Restelli,http://papers.nips.cc/paper/by-source-2017-1247,https://github.com/albertometelli/crirl.git,https://albertometelli.github.io/download/poster_nips2017.pdf
465,Adaptive Batch Size for Safe Policy Gradients,Matteo Papini · Matteo Pirotta · Marcello Restelli,http://papers.nips.cc/paper/by-source-2017-2019,https://github.com/T3p/adaptive-batch-size,https://t3p.github.io/download/poster_NIPS17.pdf
466,Regret Minimization in MDPs with Options without Prior Knowledge,Ronan Fruit · Matteo Pirotta · Alessandro Lazaric · Emma Brunskill,http://papers.nips.cc/paper/by-source-2017-1796,https://github.com/RonanFR/UCRL,https://fruit.nom.fr/WordPress3/wp-content/uploads/2016/12/poster_options.pdf
467,Is the Bellman residual a bad proxy?,Matthieu Geist · Bilal Piot · Olivier Pietquin,http://papers.nips.cc/paper/by-source-2017-1831,,
468,Learning Unknown Markov Decision Processes: A Thompson Sampling Approach,Yi Ouyang · Mukul Gagrani · Ashutosh Nayyar · Rahul Jain,http://papers.nips.cc/paper/by-source-2017-874,,
469,Online Reinforcement Learning in Stochastic Games,Chen-Yu Wei · Yi-Te Hong · Chi-Jen Lu,http://papers.nips.cc/paper/by-source-2017-2585,,
470,Reinforcement Learning under Model Mismatch,Aurko Roy · Huan Xu · Sebastian Pokutta,http://papers.nips.cc/paper/by-source-2017-1738,,
471,Zap Q-Learning,Adithya M Devraj · Sean Meyn,http://papers.nips.cc/paper/by-source-2017-1323,,
472,Ensemble Sampling,Xiuyuan Lu · Benjamin Van Roy,http://papers.nips.cc/paper/by-source-2017-1854,,
473,Action Centered Contextual Bandits,Kristjan Greenewald · Ambuj Tewari · Susan Murphy · Predag Klasnja,http://papers.nips.cc/paper/by-source-2017-3049,,
474,Conservative Contextual Linear Bandits,Abbas Kazerouni · Mohammad Ghavamzadeh · Yasin Abbasi · Benjamin Van Roy,http://papers.nips.cc/paper/by-source-2017-2115,,
475,Rotting Bandits,Nir Levine · Koby Crammer · Shie Mannor,http://papers.nips.cc/paper/by-source-2017-1745,,https://www.dropbox.com/s/42rbh8w2edajskr/rotting_bandits_poster.pdf?dl=0
476,Identifying Outlier Arms in Multi-Armed Bandit,Honglei Zhuang · Chi Wang · Yifan Wang,http://papers.nips.cc/paper/by-source-2017-2681,,http://web.engr.illinois.edu/~hzhuang3/files/NIPS17_Zhuang_et_al_poster.pdf
477,Multi-Task Learning for Contextual Bandits,Aniket Anand Deshmukh · Urun Dogan · Clay Scott,http://papers.nips.cc/paper/by-source-2017-2514,https://github.com/aniketde/MultiTaskLearningContextualBandits,
478,Boltzmann Exploration Done Right,Nicolò Cesa-Bianchi · Claudio Gentile · Gergely Neu · Gabor Lugosi,http://papers.nips.cc/paper/by-source-2017-3165,,
479,Improving the Expected Improvement Algorithm,Chao Qin · Diego Klabjan · Daniel Russo,http://papers.nips.cc/paper/by-source-2017-2789,,
480,A KL-LUCB algorithm for Large-Scale Crowdsourcing,Ervin Tanczos · Robert Nowak · Bob Mankoff,http://papers.nips.cc/paper/by-source-2017-3008,,
481,Scalable Generalized Linear Bandits: Online Computation and Hashing,Kwang-Sung Jun · Aniruddha Bhargava · Robert Nowak · Rebecca Willett,http://papers.nips.cc/paper/by-source-2017-77,,
482,Bandits Dueling on Partially Ordered Sets,Julien Audiffren · Liva Ralaivola,http://papers.nips.cc/paper/by-source-2017-1279,,https://sync.lif.univ-mrs.fr/index.php/s/sgDcMPMnW22aUbk
483,Position-based Multiple-play Bandit Problem with Unknown Position Bias,Junpei Komiyama · Junya Honda · Akiko Takeda,http://papers.nips.cc/paper/by-source-2017-2586,,
484,Online Influence Maximization under Independent Cascade Model with Semi-Bandit Feedback,Zheng Wen · Branislav Kveton · Michal Valko · Sharan Vaswani,http://papers.nips.cc/paper/by-source-2017-1728,,
485,A Scale Free Algorithm for Stochastic Bandits with Bounded Kurtosis,Tor Lattimore,http://papers.nips.cc/paper/by-source-2017-1004,,
486,Adaptive Active Hypothesis Testing under Limited Information,Fabio Cecchi · Nidhi Hegde,http://papers.nips.cc/paper/by-source-2017-2143,,https://drive.google.com/file/d/11t5SWfVoXiZxFzQOqF90udWWRb9wXjMy/view?usp=sharing
487,Near-Optimal Edge Evaluation in Explicit Generalized Binomial Graphs,Sanjiban Choudhury · Shervin Javdani · Siddhartha Srinivasa · Sebastian Scherer,http://papers.nips.cc/paper/by-source-2017-2421,https://github.com/sanjibac/matlab_learning_collision_checking,
488,Robust and Efficient Transfer Learning with Hidden Parameter Markov Decision Processes,Taylor W Killian · Samuel Daulton · Finale Doshi-Velez · George Konidaris,http://papers.nips.cc/paper/by-source-2017-3156,http://github.com/dtak/hip-mdp-public,
489,Overcoming Catastrophic Forgetting by Incremental Moment Matching,Sang-Woo Lee · Jin-Hwa Kim · Jaehyun Jun · Jung-Woo Ha · Byoung-Tak Zhang,http://papers.nips.cc/paper/by-source-2017-2434,,https://bi.snu.ac.kr/~slee/poster/imm-nips17-poster.pdf
490,Hypothesis Transfer Learning via Transformation Functions,Simon Du · Jayanth Koushik · Aarti Singh · Barnabas Poczos,http://papers.nips.cc/paper/by-source-2017-399,,
491,Learning multiple visual domains with residual adapters,Sylvestre-Alvise Rebuffi · Hakan Bilen · Andrea Vedaldi,http://papers.nips.cc/paper/by-source-2017-360,,
492,Self-supervised Learning of Motion Capture,Hsiao-Yu Tung · Hsiao-Wei Tung · Ersin Yumer · Katerina Fragkiadaki,http://papers.nips.cc/paper/by-source-2017-2697,,
493,"Information Theoretic Properties of Markov Random Fields, and their Algorithmic Applications",Linus Hamilton · Frederic Koehler · Ankur Moitra,http://papers.nips.cc/paper/by-source-2017-1443,,
494,Maximizing Subset Accuracy with Recurrent Neural Networks in Multi-label Classification,Jinseok Nam · Eneldo Loza Mencía · Hyunwoo J Kim · Johannes Fürnkranz,http://papers.nips.cc/paper/by-source-2017-2802,https://github.com/JinseokNam/mlc2seq,
495,Local Aggregative Games,Vikas Garg · Tommi Jaakkola,http://papers.nips.cc/paper/by-source-2017-2769,,
496,An Empirical Bayes Approach to Optimizing Machine Learning Algorithms,James McInerney,http://papers.nips.cc/paper/by-source-2017-1538,,http://jamesmc.com/nips2017/poster.pdf
497,Learning Chordal Markov Networks via Branch and Bound,Kari Rantanen · Antti Hyttinen · Matti Järvisalo,http://papers.nips.cc/paper/by-source-2017-1156,,
498,Optimal Sample Complexity of M-wise Data for Top-K Ranking,Minje Jang · Sunghyun Kim · Changho Suh · Sewoong Oh,http://papers.nips.cc/paper/by-source-2017-1058,,
499,Translation Synchronization via Truncated Least Squares,Xiangru Huang · Zhenxiao Liang · Chandrajit Bajaj · Qixing Huang,http://papers.nips.cc/paper/by-source-2017-931,,http://www.cs.utexas.edu/~xrhuang/posters/TranSyncPoster_NIPS17.pdf
500,From Bayesian Sparsity to Gated Recurrent Nets,Hao He · Bo Xin · Satoshi Ikehata · David Wipf,http://papers.nips.cc/paper/by-source-2017-2863,https://github.com/hehaodele/SBL-LSTM-Net,
501,Online Learning for Multivariate Hawkes Processes,Yingxiang Yang · Jalal Etesami · Niao He · Negar Kiyavash,http://papers.nips.cc/paper/by-source-2017-2546,,
502,Efficient Second-Order Online Kernel Learning with Adaptive Embedding,Daniele Calandriello · Alessandro Lazaric · Michal Valko,http://papers.nips.cc/paper/by-source-2017-3115,,
503,"Online to Offline Conversions, Universality and Adaptive Minibatch Sizes",Kfir Levy,http://papers.nips.cc/paper/by-source-2017-1023,,
504,Nonparametric Online Regression while Learning the Metric,Ilja Kuzborskij · Nicolò Cesa-Bianchi,http://papers.nips.cc/paper/by-source-2017-455,,
505,Stochastic and Adversarial Online Learning without Hyperparameters,Ashok Cutkosky · Kwabena A Boahen,http://papers.nips.cc/paper/by-source-2017-2613,,
506,Affine-Invariant Online Optimization and the Low-rank Experts Problem,Tomer Koren · Roi Livni,http://papers.nips.cc/paper/by-source-2017-2490,,
507,Online Convex Optimization with Stochastic Constraints,Hao Yu · Michael Neely · Xiaohan Wei,http://papers.nips.cc/paper/by-source-2017-917,,
508,Online Learning with a Hint,Ofer Dekel · arthur flajolet · Nika Haghtalab · Patrick Jaillet,http://papers.nips.cc/paper/by-source-2017-2743,,
509,Efficient Online Linear Optimization with Approximation Algorithms,Dan Garber,http://papers.nips.cc/paper/by-source-2017-434,,
510,Random Permutation Online Isotonic Regression,Wojciech Kotlowski · Wouter Koolen · Alan Malek,http://papers.nips.cc/paper/by-source-2017-2208,,
511,Near Minimax Optimal Players for the Finite-Time 3-Expert Prediction Problem,Yasin Abbasi · Peter Bartlett · Victor Gabillon,http://papers.nips.cc/paper/by-source-2017-1730,,
512,Online Learning of Optimal Bidding Strategy in Repeated Multi-Commodity Auctions,M. Sevi Baltaoglu · Lang Tong · Qing Zhao,http://papers.nips.cc/paper/by-source-2017-2353,,
513,Online Prediction with Selfish Experts,Tim Roughgarden · Okke Schrijvers,http://papers.nips.cc/paper/by-source-2017-865,,
514,Real-Time Bidding with Side Information,arthur flajolet · Patrick Jaillet,http://papers.nips.cc/paper/by-source-2017-2669,,
515,Improving Regret Bounds for Combinatorial Semi-Bandits with Probabilistically Triggered Arms and Its Applications,Qinshi Wang · Wei Chen,http://papers.nips.cc/paper/by-source-2017-780,,
516,A General Framework for Robust Interactive Learning,Ehsan Emamjomeh-Zadeh · David Kempe,http://papers.nips.cc/paper/by-source-2017-3576,,
517,Practical Locally Private Heavy Hitters,Raef Bassily · kobbi nissim · Uri Stemmer · Abhradeep Guha Thakurta,http://papers.nips.cc/paper/by-source-2017-1336,,https://aguhatha.github.io/LocalPrivHeavyHitters.pdf
518,Deanonymization in the Bitcoin P2P Network,Giulia Fanti · Pramod Viswanath,http://papers.nips.cc/paper/by-source-2017-882,,
519,Accuracy First: Selecting a Differential Privacy Level for Accuracy Constrained ERM,Katrina Ligett · Seth Neel · Aaron Roth · Bo Waggoner · Steven Wu,http://papers.nips.cc/paper/by-source-2017-1486,https://github.com/steven7woo/Accuracy-First-Differential-Privacy,
520,Renyi Differential Privacy Mechanisms for Posterior Sampling,Joseph Geumlek · Shuang Song · Kamalika Chaudhuri,http://papers.nips.cc/paper/by-source-2017-2739,,
521,Collecting Telemetry Data Privately,Bolin Ding · Janardhan Kulkarni · Sergey Yekhanin,http://papers.nips.cc/paper/by-source-2017-2012,,
522,Generating steganographic images via adversarial training,Jamie Hayes · George Danezis,http://papers.nips.cc/paper/by-source-2017-1200,,
523,Fitting Low-Rank Tensors in Constant Time,Kohei Hayashi · Yuichi Yoshida,http://papers.nips.cc/paper/by-source-2017-1447,https://github.com/hayasick/CTFT,
524,Thy Friend is My Friend: Iterative Collaborative Filtering for Sparse Matrix Estimation,Christian Borgs · Jennifer Chayes · Christina Lee · Devavrat Shah,http://papers.nips.cc/paper/by-source-2017-2470,,http://www.mit.edu/~celee/IterativeCollaborativeFilteringPoster.pdf
525,Fair Clustering Through Fairlets,Flavio Chierichetti · Ravi Kumar · Silvio Lattanzi · Sergei Vassilvitskii,http://papers.nips.cc/paper/by-source-2017-2591,,
526,On Fairness and Calibration,Geoff Pleiss · Manish Raghavan · Felix Wu · Jon Kleinberg · Kilian Weinberger,http://papers.nips.cc/paper/by-source-2017-2904,https://github.com/gpleiss/equalized_odds_and_calibration,
527,Avoiding Discrimination through Causal Reasoning,Niki Kilbertus · Mateo Rojas Carulla · Giambattista Parascandolo · Moritz Hardt · Dominik Janzing · Bernhard Schölkopf,http://papers.nips.cc/paper/by-source-2017-450,,
528,Optimized Pre-Processing for Discrimination Prevention,Flavio Calmon · Dennis Wei · Bhanukiran Vinzamuri · Karthikeyan Natesan Ramamurthy · Kush R Varshney,http://papers.nips.cc/paper/by-source-2017-2135,https://github.com/fair-preprocessing,
529,Recycling Privileged Learning and Distribution Matching for Fairness,Novi Quadrianto · Viktoriia Sharmanska,http://papers.nips.cc/paper/by-source-2017-456,http://users.sussex.ac.uk/~nq28/lupi/,
530,From Parity to Preference-based Notions of Fairness in Classification,Muhammad Bilal Zafar · Isabel Valera · Manuel Rodriguez · Krishna Gummadi · Adrian Weller,http://papers.nips.cc/paper/by-source-2017-175,http://fate-computing.mpi-sws.org/,
531,Beyond Parity: Fairness Objectives for Collaborative Filtering,Sirui Yao · Bert Huang,http://papers.nips.cc/paper/by-source-2017-1679,,
532,Multi-view Matrix Factorization for Linear Dynamical System Estimation,Mahdi Karami · Martha White · Dale Schuurmans · Csaba Szepesvari,http://papers.nips.cc/paper/by-source-2017-3588,,
533,Random Projection Filter Bank for Time Series Data,Amir-massoud Farahmand · Sepideh Pourazarm · Daniel Nikovski,http://papers.nips.cc/paper/by-source-2017-3293,,
534,A Dirichlet Mixture Model of Hawkes Processes for Event Sequence Clustering,Hongteng Xu · Hongyuan Zha,http://papers.nips.cc/paper/by-source-2017-878,https://github.com/HongtengXu/Hawkes-Process-Toolkit,
535,Predicting User Activity Level In Point Processes With Mass Transport Equation,Yichen Wang · Xiaojing Ye · Hongyuan Zha · Le Song,http://papers.nips.cc/paper/by-source-2017-1035,,
536,Off-policy evaluation for slate recommendation,Adith Swaminathan · Akshay Krishnamurthy · Alekh Agarwal · Miro Dudik · John Langford · Damien Jose · Imed Zitouni,http://papers.nips.cc/paper/by-source-2017-2032,https://github.com/adith387/slates_semisynth_expts,
537,Expectation Propagation with Stochastic Kinetic Model in Complex Interaction Systems,Le Fang · Fan Yang · Wen Dong · Tong Guan · Chunming Qiao,http://papers.nips.cc/paper/by-source-2017-1238,https://github.com/lefangcs/Expectation-Propagation-with-Stochastic-Kinetic-Model-in-Complex-Interaction-Systems,
538,A multi-agent reinforcement learning model of common-pool resource appropriation,Julien Pérolat · Joel Leibo · Vinicius Zambaldi · Charles Beattie · Karl Tuyls · Thore Graepel,http://papers.nips.cc/paper/by-source-2017-2035,,
539,Balancing information exposure in social networks,Kiran Garimella · Aristides Gionis · Nikos Parotsidis · Nikolaj Tatti,http://papers.nips.cc/paper/by-source-2017-2439,https://users.ics.aalto.fi/kiran/BalanceExposure/,https://users.ics.aalto.fi/kiran/content/nips_2017_poster.pdf
540,Scalable Demand-Aware Recommendation,Jinfeng Yi · Cho-Jui Hsieh · Kush R Varshney · Lijun Zhang · Yao Li,http://papers.nips.cc/paper/by-source-2017-1421,,
541,A Greedy Approach for Budgeted Maximum Inner Product Search,Hsiang-Fu Yu · Cho-Jui Hsieh · Qi Lei · Inderjit S Dhillon,http://papers.nips.cc/paper/by-source-2017-2813,,
542,DPSCREEN: Dynamic Personalized Screening,Kartik Ahuja · William Zame · Mihaela van der Schaar,http://papers.nips.cc/paper/by-source-2017-870,,
543,Deep Multi-task Gaussian Processes for Survival Analysis with Competing Risks,Ahmed M. Alaa · Mihaela van der Schaar,http://papers.nips.cc/paper/by-source-2017-1350,,
544,Premise Selection for Theorem Proving by Deep Graph Embedding,Mingzhe Wang · Yihe Tang · Jian Wang · Jia Deng,http://papers.nips.cc/paper/by-source-2017-1567,,
545,Gradients of Generative Models for Improved Discriminative Analysis of Tandem Mass Spectra,John T Halloran · David M Rocke,http://papers.nips.cc/paper/by-source-2017-2923,,
546,Style Transfer from Non-Parallel Text by Cross-Alignment,Tianxiao Shen · Tao Lei · Regina Barzilay · Tommi Jaakkola,http://papers.nips.cc/paper/by-source-2017-3430,https://github.com/shentianxiao/language-style-transfer,
547,Emergence of Language with Multi-agent Games: Learning to Communicate with Sequences of Symbols,Serhii Havrylov · Ivan Titov,http://papers.nips.cc/paper/by-source-2017-1290,,
548,"ELF: An Extensive, Lightweight and Flexible Research Platform for Real-time Strategy Games",Yuandong Tian · Qucheng Gong · Wenling Shang · Yuxin Wu · C. Lawrence Zitnick,http://papers.nips.cc/paper/by-source-2017-1522,https://github.com/facebookresearch/ELF,
549,"ExtremeWeather: A large-scale climate dataset for semi-supervised detection, localization, and understanding of extreme weather events",Evan Racah · Christopher Beckham · Tegan Maharaj · Samira Ebrahimi Kahou · Mr. Prabhat · Chris Pal,http://papers.nips.cc/paper/by-source-2017-1942,https://github.com/eracah/hur-detect extremeweatherdataset.github.io,
550,Approximation and Convergence Properties of Generative Adversarial Learning,Shuang Liu · Olivier Bousquet · Kamalika Chaudhuri,http://papers.nips.cc/paper/by-source-2017-2857,,
